Date,Open,High,Low,Close,Adj Close,Volume,mom,rsi,natr,cci,obv,adx,increase
2022/8/9,42.139999,43.189999,39,40.369999,40.369999,6954200,7.939999,60.78544304,7.484964706,105.6914106,5043882400,24.97902348,0
2022/8/10,42,42,38.630001,40.529999,40.529999,5434700,6.75,61.09294733,7.516802784,85.70335359,5049317100,25.78677642,0
2022/8/11,40.91,41.970001,39.349998,39.450001,39.450001,5140500,5.610001,57.79831682,7.645352732,70.48765123,5044176600,26.53683273,0
2022/8/12,40,41.43,39.150002,40.740002,40.740002,5120000,6.730004,60.53591354,7.274210752,64.6535159,5049296600,27.13125015,1
2022/8/13,39.75,40.389999,38.810001,39.68,39.68,5243100,4.900001,57.24956794,7.282488097,39.08485093,5044053500,27.50179168,0
2022/8/14,39.75,40.389999,38.810001,39.68,39.68,5243100,4.900001,57.24956794,7.282488097,39.08485093,5044053500,27.50179168,0
2022/8/15,39.75,40.389999,38.810001,39.68,39.68,5243100,4.900001,57.24956794,7.282488097,39.08485093,5044053500,27.50179168,0
2022/8/16,39.169998,45.529999,38.599998,42.189999,42.189999,23602800,6.349999,62.44813016,7.533265949,91.55731552,5067656300,28.98032159,1
2022/8/17,42.18,44.360001,40.41,40.52,40.52,9766400,2.59,57.4430867,7.979781372,75.4675059,5057889900,30.35324222,0
2022/8/18,39.27,40.07,37.34,37.93,37.93,8145400,-0.430001,50.66145351,8.5146127,-39.08779057,5049744500,30.14795416,0
2022/8/19,35.18,37.189999,34.669998,36.490002,36.490002,9551900,-3.529998,47.31674557,8.856575829,-133.1086822,5040192600,28.90293777,1
2022/8/20,34.310001,36.200001,34.200001,34.5,34.5,5798600,-8.950001,43.0835499,9.172451773,-166.8192996,5034394000,27.57391214,1
2022/8/21,34.310001,36.200001,34.200001,34.5,34.5,5798600,-8.950001,43.0835499,9.172451773,-166.8192996,5034394000,27.57391214,1
2022/8/22,34.310001,36.200001,34.200001,34.5,34.5,5798600,-8.950001,43.0835499,9.172451773,-166.8192996,5034394000,27.57391214,1
2022/8/23,34.700001,34.990002,33.450001,33.529999,33.529999,4836300,-6.84,41.15097235,9.091740547,-168.7259086,5029557700,26.05935672,0
2022/8/24,34,34.939999,32.439999,32.5,32.5,5620300,-8.029999,39.14312694,9.259337733,-147.157878,5023937400,24.27998064,0
2022/8/25,32.84,32.889999,31.5,31.959999,31.959999,4726300,-7.490002,38.09371514,9.053884809,-135.6185524,5019211100,22.80251827,0
2022/8/26,31.5,32.380001,30.629999,30.940001,30.940001,4297300,-9.800001,36.12368911,9.088346144,-123.7992855,5014913800,21.73809664,0
2022/8/27,30.48,32.75,30.379999,31.549999,31.549999,4292700,-8.130001,38.18262566,8.812576245,-100.0626499,5019206500,20.59523118,1
2022/8/28,30.48,32.75,30.379999,31.549999,31.549999,4292700,-8.130001,38.18262566,8.812576245,-100.0626499,5019206500,20.59523118,1
2022/8/29,30.48,32.75,30.379999,31.549999,31.549999,4292700,-8.130001,38.18262566,8.812576245,-100.0626499,5019206500,20.59523118,1
2022/8/30,31.620001,31.870001,29.42,29.84,29.84,5060200,-12.349999,34.79658699,9.238505679,-105.5149695,5014146300,19.89107251,0
2022/8/31,28,28.91,26.950001,27.629999,27.629999,5293900,-12.890001,30.9736291,10.01189484,-129.7291056,5008852400,20.05409381,0
2022/9/1,28,28.91,26.950001,27.629999,27.629999,5293900,-12.890001,30.9736291,10.01189484,-129.7291056,5008852400,20.05409381,0
